==== This output can be found in Systems/dx986/os/ps_auxw.txt ====
==== START ps auxw Tue Jul  7 00:44:12 GST 2015 ====
USER          PID %CPU %MEM   SZ  RSS    TTY STAT    STIME  TIME COMMAND
root      3801390  0.0  0.0 7088 7148      - A      May 07  0:05 /opt/ibm/director/cimom/bin/tier1slp 
root      1376754  0.0  0.0  448  448      - A      May 07  0:05 rgsr
root      4587606  0.0  0.0  448  448      - A      May 07  0:05 pp2def
root      6422644  0.0  0.0 9608 9636      - A      May 07  0:04 /usr/bin/cimlistener 
root      4456554  0.0  0.0  448  448      - A      May 07  0:04 multisite_connection_monitor
root      5111840  0.0  0.0  448  448      - A      May 07  0:04 n4bg
root      2949376  0.0  0.0  448  448      - A      May 07  0:04 pp2d
oracle   32702710  0.0  0.0 196284 164296      - A      Jun 20  0:01 oracleNESSDB (LOCAL=NO) 
oracle   40567108  0.0  0.0 196284 164296      - A      Jun 20  0:01 oracleNESSDB (LOCAL=NO) 
oracle   50659686  0.0  0.0 196284 164296      - A      Jun 20  0:01 oracleNESSDB (LOCAL=NO) 
oracle   57868738  0.0  0.0 196284 164296      - A      Jun 20  0:01 oracleNESSDB (LOCAL=NO) 
oracle   62980604  0.0  0.0 196348 164360      - A      Jun 20  0:01 oracleNESSDB (LOCAL=NO) 
oracle     918526  0.0  0.0 196284 164296      - A      Jun 19  0:01 oracleNESSDB (LOCAL=NO) 
oracle    9044406  0.0  0.0 196284 164296      - A      Jun 19  0:01 oracleNESSDB (LOCAL=NO) 
oracle   38535478  0.0  0.0 196284 164296      - A      Jun 19  0:01 oracleNESSDB (LOCAL=NO) 
oracle   48627738  0.0  0.0 196284 164296      - A      Jun 19  0:01 oracleNESSDB (LOCAL=NO) 
oracle   44564860  0.0  0.0 196284 164296      - A      Jun 19  0:01 oracleNESSDB (LOCAL=NO) 
oracle   49545306  0.0  0.0 197372 165384      - A      Jun 19  0:01 oracleNESSDB (LOCAL=NO) 
oracle   50724906  0.0  0.0 196284 164296      - A      Jun 19  0:01 oracleNESSDB (LOCAL=NO) 
oracle   50069828  0.0  0.0 196284 164296      - A      Jun 19  0:01 oracleNESSDB (LOCAL=NO) 
oracle   50987252  0.0  0.0 196284 164296      - A      Jun 19  0:01 oracleNESSDB (LOCAL=NO) 
oracle   51314822  0.0  0.0 196284 164296      - A      Jun 19  0:01 oracleNESSDB (LOCAL=NO) 
oracle   54001846  0.0  0.0 196284 164296      - A      Jun 19  0:01 oracleNESSDB (LOCAL=NO) 
oracle   53019020  0.0  0.0 196284 164296      - A      Jun 19  0:01 oracleNESSDB (LOCAL=NO) 
oracle   56230294  0.0  0.0 196284 164296      - A      Jun 19  0:01 oracleNESSDB (LOCAL=NO) 
oracle   58130672  0.0  0.0 196284 164296      - A      Jun 19  0:01 oracleNESSDB (LOCAL=NO) 
oracle   56623438  0.0  0.0 196348 164360      - A      Jun 19  0:01 oracleNESSDB (LOCAL=NO) 
root      2883846  0.0  0.0  448  448      - A      May 07  0:03 rdpgc
root     11731780  0.0  0.0 4848 5224      - A      Jun 15  0:01 /usr/es/sbin/cluster/clevmgrd 
oracle   10289518  0.0  0.0 196220 164232      - A      Jun 08  0:01 oracleNESSDB (LOCAL=NO) 
root      2424852  0.0  0.0 31328 31356      - A      May 07  0:02 [cimserve]
root      2621684  0.0  0.0  448  448      - A      May 07  0:02 aioLpool
root      2490664  0.0  0.0 1452 1492      - A      May 07  0:01 /usr/sbin/hostmibd 
root      2031896  0.0  0.0 1740 2332      - A      May 07  0:01 /usr/sbin/snmpmibd 
oracle    3277316  0.0  0.0 197180 165192      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle    4260406  0.0  0.0 197180 165192      - A      Jun 25  0:00 oracleNESSDB (LOCAL=NO) 
oracle    3342910  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   54591972  0.0  0.0 196796 164808      - A      Jul 04  0:00 oracleNESSDB (LOCAL=NO) 
oracle   54657512  0.0  0.0 197180 165192      - A    00:42:46  0:00 oracleNESSDB (LOCAL=NO) 
oracle    3146356  0.0  0.0 196796 164808      - A      Jul 05  0:00 oracleNESSDB (LOCAL=NO) 
oracle   54264146  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle    4457038  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   54198668  0.0  0.0 197180 165192      - A      Jun 29  0:00 oracleNESSDB (LOCAL=NO) 
oracle    4129288  0.0  0.0 196796 164808      - A      Jun 16  0:00 oracleNESSDB (LOCAL=NO) 
oracle    3867380  0.0  0.0 197180 165192      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle    3998212  0.0  0.0 196796 164808      - A      Jun 16  0:00 oracleNESSDB (LOCAL=NO) 
root     54001964  0.0  0.0  840  420  pts/3 A    00:43:51  0:00 /bin/sh /tmp/pcat/pcat/./pcat-os.sh aa 
oracle    3080756  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle    3736074  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle    3670586  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle    3801640  0.0  0.0 197180 165192      - A      Jun 23  0:00 oracleNESSDB (LOCAL=NO) 
oracle    4194828  0.0  0.0 197180 165192      - A    09:18:41  0:00 oracleNESSDB (LOCAL=NO) 
oracle   51642742  0.0  0.0 196796 164808      - A      Jun 21  0:00 oracleNESSDB (LOCAL=NO) 
oracle   51708216  0.0  0.0 197180 165192      - A      Jul 01  0:00 oracleNESSDB (LOCAL=NO) 
oracle   51249594  0.0  0.0 197244 165256      - A      Jun 30  0:00 oracleNESSDB (LOCAL=NO) 
oracle   51314946  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   51839232  0.0  0.0 196732 164744      - A      Jul 05  0:00 oracleNESSDB (LOCAL=NO) 
oracle    5309110  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   52363538  0.0  0.0 196668 164680      - A    00:43:46  0:00 ora_j000_NESSDB 
root     51970456  0.0  0.0  956 1004  pts/3 A    00:43:51  0:00 /bin/sh ./pcat.sh --notsm --nohmc 
oracle   52232518  0.0  0.0 196732 164744      - A    00:43:02  0:00 oracleNESSDB (LOCAL=NO) 
oracle   49938786  0.0  0.0 196732 164744      - A    00:43:17  0:00 oracleNESSDB (LOCAL=NO) 
oracle   50463202  0.0  0.0 197180 165192      - A    16:49:54  0:00 oracleNESSDB (LOCAL=NO) 
oracle    5833372  0.0  0.0 197180 165192      - A      Jun 21  0:00 oracleNESSDB (LOCAL=NO) 
oracle   49873326  0.0  0.0 196732 164744      - A    00:44:04  0:00 oracleNESSDB (LOCAL=NO) 
oracle    5505678  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle    5374488  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   51183908  0.0  0.0 196732 164744      - A    00:43:02  0:00 oracleNESSDB (LOCAL=NO) 
oracle    5440142  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   50921876  0.0  0.0 196988 165000      - A    00:44:11  0:00 oracleNESSDB (LOCAL=NO) 
oracle    5243542  0.0  0.0 196732 164744      - A      Jun 22  0:00 oracleNESSDB (LOCAL=NO) 
oracle    4915938  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle    4850264  0.0  0.0 197180 165192      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle    5047018  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle    4981258  0.0  0.0 197180 165192      - A      Jun 17  0:00 oracleNESSDB (LOCAL=NO) 
oracle   53477874  0.0  0.0 196732 164744      - A    00:42:15  0:00 oracleNESSDB (LOCAL=NO) 
oracle   49021308  0.0  0.0 196732 164744      - A    00:44:04  0:00 oracleNESSDB (LOCAL=NO) 
oracle    4522582  0.0  0.0 196796 164808      - A      Jun 25  0:00 oracleNESSDB (LOCAL=NO) 
oracle   53870860  0.0  0.0 196732 164744      - A      Jun 21  0:00 oracleNESSDB (LOCAL=NO) 
oracle    4784642  0.0  0.0 196796 164808      - A      Jun 22  0:00 oracleNESSDB (LOCAL=NO) 
oracle    5178040  0.0  0.0 196796 164808      - A      Jun 22  0:00 oracleNESSDB (LOCAL=NO) 
root     49283540  0.0  0.0 1200 1232      - A      May 10  0:00 /usr/lpp/perf/bin/ttd 
oracle   52429112  0.0  0.0 197180 165192      - A      Jun 29  0:00 oracleNESSDB (LOCAL=NO) 
oracle   52494718  0.0  0.0 196732 164744      - A      Jun 26  0:00 oracleNESSDB (LOCAL=NO) 
oracle   52691290  0.0  0.0 196732 164744      - A      Jun 25  0:00 oracleNESSDB (LOCAL=NO) 
oracle   52887838  0.0  0.0 197180 165192      - A      Jun 25  0:00 oracleNESSDB (LOCAL=NO) 
oracle   52953576  0.0  0.0 196796 164808      - A      Jun 26  0:00 oracleNESSDB (LOCAL=NO) 
oracle   52756832  0.0  0.0 197180 165192      - A      Jul 02  0:00 oracleNESSDB (LOCAL=NO) 
oracle    5112468  0.0  0.0 197180 165192      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   54722924  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   58720586  0.0  0.0 196732 164744      - A      Jun 25  0:00 oracleNESSDB (LOCAL=NO) 
oracle   58786054  0.0  0.0 197180 165192      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   64291148  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   58655036  0.0  0.0 196796 164808      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   64749916  0.0  0.0 196732 164744      - A    00:41:12  0:00 oracleNESSDB (LOCAL=NO) 
oracle   64487834  0.0  0.0 196732 164744      - A      Jun 16  0:00 oracleNESSDB (LOCAL=NO) 
oracle   64422162  0.0  0.0 197180 165192      - A      Jun 29  0:00 oracleNESSDB (LOCAL=NO) 
oracle   58982842  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   59048344  0.0  0.0 197180 165192      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   63373620  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   63308072  0.0  0.0 196796 164808      - A      Jun 20  0:00 oracleNESSDB (LOCAL=NO) 
oracle   63504848  0.0  0.0 196796 164808      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   64225596  0.0  0.0 197180 165192      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   64029016  0.0  0.0 196796 164808      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   63766842  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   65667440  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   58458548  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   65601922  0.0  0.0 197180 165192      - A      Jun 23  0:00 oracleNESSDB (LOCAL=NO) 
oracle   65733006  0.0  0.0 196732 164744      - A      Jun 23  0:00 oracleNESSDB (LOCAL=NO) 
oracle   58130724  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   65798606  0.0  0.0 196732 164744      - A    00:41:12  0:00 oracleNESSDB (LOCAL=NO) 
oracle   58196300  0.0  0.0 196732 164744      - A      Jun 30  0:00 oracleNESSDB (LOCAL=NO) 
oracle   65536450  0.0  0.0 196796 164808      - A      Jun 22  0:00 oracleNESSDB (LOCAL=NO) 
oracle   65274270  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   65143144  0.0  0.0 197180 165192      - A      Jun 15  0:00 oracleNESSDB (LOCAL=NO) 
oracle   64946604  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   65339678  0.0  0.0 197180 165192      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   58523952  0.0  0.0 197180 165192      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   58589624  0.0  0.0 196732 164744      - A    00:41:59  0:00 oracleNESSDB (LOCAL=NO) 
oracle   65405342  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   61669670  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   61604166  0.0  0.0 196732 164744      - A      Jun 23  0:00 oracleNESSDB (LOCAL=NO) 
oracle   61538576  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   60424616  0.0  0.0 196796 164808      - A    07:56:48  0:00 oracleNESSDB (LOCAL=NO) 
root     62390550  0.0  0.0 3332 3392      - A      May 17  0:00 /usr/sbin/rpc.mountd 
oracle   62128598  0.0  0.0 196732 164744      - A      Jun 24  0:00 oracleNESSDB (LOCAL=NO) 
oracle   61800856  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   60752158  0.0  0.0 196732 164744      - A      Jun 23  0:00 oracleNESSDB (LOCAL=NO) 
oracle   60948882  0.0  0.0 196796 164808      - A      Jun 17  0:00 oracleNESSDB (LOCAL=NO) 
oracle   60817796  0.0  0.0 196732 164744      - A    00:41:12  0:00 oracleNESSDB (LOCAL=NO) 
oracle   60883384  0.0  0.0 196796 164808      - A      Jun 15  0:00 oracleNESSDB (LOCAL=NO) 
oracle   61145434  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   61407642  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   61342108  0.0  0.0 196796 164808      - A      Jun 21  0:00 oracleNESSDB (LOCAL=NO) 
oracle   61210942  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   59507104  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   63111610  0.0  0.0 197180 165192      - A      Jun 23  0:00 oracleNESSDB (LOCAL=NO) 
oracle   59834870  0.0  0.0 197180 165192      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   59441472  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   59179318  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   59244904  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   59376118  0.0  0.0 197180 165192      - A      Jun 28  0:00 oracleNESSDB (LOCAL=NO) 
root     59965904  0.0  0.0 5964 6028      - A      May 10  0:00 /usr/lpp/OV/lbin/conf/ovconfd 
oracle   62456082  0.0  0.0 197180 165192      - A    12:56:21  0:00 oracleNESSDB (LOCAL=NO) 
oracle   60162462  0.0  0.0 197180 165192      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   60358968  0.0  0.0 196796 164808      - A      Jun 22  0:00 oracleNESSDB (LOCAL=NO) 
oracle   62521828  0.0  0.0 196796 164808      - A      Jun 23  0:00 oracleNESSDB (LOCAL=NO) 
oracle   62718454  0.0  0.0 197180 165192      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   62652870  0.0  0.0 196732 164744      - A      Jun 18  0:00 oracleNESSDB (LOCAL=NO) 
oracle   62587384  0.0  0.0 196732 164744      - A      Jun 17  0:00 oracleNESSDB (LOCAL=NO) 
oracle    1835636  0.0  0.0 196796 164808      - A      Jun 23  0:00 oracleNESSDB (LOCAL=NO) 
oracle    1770082  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle    1704670  0.0  0.0 196796 164808      - A      Jun 23  0:00 oracleNESSDB (LOCAL=NO) 
oracle   56426766  0.0  0.0 196796 164808      - A      Jun 18  0:00 oracleNESSDB (LOCAL=NO) 
oracle   55574792  0.0  0.0 196732 164744      - A    00:42:30  0:00 oracleNESSDB (LOCAL=NO) 
oracle   55640566  0.0  0.0 197180 165192      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   55968060  0.0  0.0 197180 165192      - A    00:41:44  0:00 oracleNESSDB (LOCAL=NO) 
oracle    1573552  0.0  0.0 197180 165192      - A      Jun 23  0:00 oracleNESSDB (LOCAL=NO) 
oracle    1180350  0.0  0.0 197180 165192      - A      Jun 17  0:00 oracleNESSDB (LOCAL=NO) 
oracle    1049306  0.0  0.0 197180 165192      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle     983670  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   56754666  0.0  0.0 196732 164744      - A    00:41:44  0:00 oracleNESSDB (LOCAL=NO) 
oracle    1507976  0.0  0.0 197180 165192      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle    1442462  0.0  0.0 197180 165192      - A      Jun 18  0:00 oracleNESSDB (LOCAL=NO) 
oracle    1311344  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle    2687510  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle    2622122  0.0  0.0 196796 164808      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   55050594  0.0  0.0 196732 164744      - A    00:43:48  0:00 oracleNESSDB (LOCAL=NO) 
oracle   54985172  0.0  0.0 197180 165192      - A    00:42:15  0:00 oracleNESSDB (LOCAL=NO) 
oracle    3015258  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle    2949728  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle    2818768  0.0  0.0 196732 164744      - A      Jun 23  0:00 oracleNESSDB (LOCAL=NO) 
oracle    2490966  0.0  0.0 197180 165192      - A      Jun 25  0:00 oracleNESSDB (LOCAL=NO) 
oracle    1901058  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   55116136  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   55443740  0.0  0.0 196732 164744      - A    00:41:43  0:00 oracleNESSDB (LOCAL=NO) 
oracle    2163230  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle    2359994  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle    2294320  0.0  0.0 196796 164808      - A      Jun 18  0:00 oracleNESSDB (LOCAL=NO) 
oracle    2228968  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   57672004  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   66584832  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   66519376  0.0  0.0 196796 164808      - A      Jul 02  0:00 oracleNESSDB (LOCAL=NO) 
oracle   66650568  0.0  0.0 243964 211976      - A      Jun 15  0:00 oracleNESSDB (LOCAL=NO) 
oracle   66847060  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   57606566  0.0  0.0 197180 165192      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   66715976  0.0  0.0 197180 165192      - A    00:41:59  0:00 oracleNESSDB (LOCAL=NO) 
oracle   57803256  0.0  0.0 197180 165192      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   66060724  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   65995244  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   65929532  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   66126328  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   66322936  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   66257216  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   66191634  0.0  0.0 197180 165192      - A      Jun 22  0:00 oracleNESSDB (LOCAL=NO) 
oracle     656072  0.0  0.0 196796 164808      - A      Jun 16  0:00 oracleNESSDB (LOCAL=NO) 
oracle     393768  0.0  0.0 196796 164808      - A      Jun 24  0:00 oracleNESSDB (LOCAL=NO) 
oracle     328352  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle     721602  0.0  0.0 196796 164808      - A      Jun 16  0:00 oracleNESSDB (LOCAL=NO) 
oracle   56885576  0.0  0.0 197180 165192      - A      Jun 23  0:00 oracleNESSDB (LOCAL=NO) 
oracle   57016732  0.0  0.0 197180 165192      - A      Jun 16  0:00 oracleNESSDB (LOCAL=NO) 
oracle     787154  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle     262910  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   66978186  0.0  0.0 197180 165192      - A      Jun 22  0:00 oracleNESSDB (LOCAL=NO) 
oracle   66912608  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   57344374  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   67043664  0.0  0.0 197180 165192      - A      Jun 15  0:00 oracleNESSDB (LOCAL=NO) 
oracle     197318  0.0  0.0 197180 165192      - A      Jun 23  0:00 oracleNESSDB (LOCAL=NO) 
oracle      66176  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle        620  0.0  0.0 197180 165192      - A      Jun 23  0:00 oracleNESSDB (LOCAL=NO) 
oracle    5898834  0.0  0.0 196796 164808      - A      Jun 22  0:00 oracleNESSDB (LOCAL=NO) 
oracle    9372654  0.0  0.0 196796 164808      - A      Jun 25  0:00 oracleNESSDB (LOCAL=NO) 
oracle    9438194  0.0  0.0 196796 164808      - A      Jun 15  0:00 oracleNESSDB (LOCAL=NO) 
oracle    9241428  0.0  0.0 196732 164744      - A      Jul 01  0:00 oracleNESSDB (LOCAL=NO) 
oracle    9307044  0.0  0.0 243388 211400      - A      Jun 15  0:00 oracleNESSDB (LOCAL=NO) 
oracle    9962470  0.0  0.0 196796 164808      - A      Jun 21  0:00 oracleNESSDB (LOCAL=NO) 
oracle   10027800  0.0  0.0 196796 164808      - A      Jun 22  0:00 oracleNESSDB (LOCAL=NO) 
oracle    9503634  0.0  0.0 197180 165192      - A    00:38:20  0:00 oracleNESSDB (LOCAL=NO) 
oracle    9765638  0.0  0.0 197180 165192      - A      Jun 24  0:00 oracleNESSDB (LOCAL=NO) 
oracle    9110316  0.0  0.0 196732 164744      - A    00:39:54  0:00 oracleNESSDB (LOCAL=NO) 
oracle    8061936  0.0  0.0 197180 165192      - A      Jun 17  0:00 oracleNESSDB (LOCAL=NO) 
oracle    8389570  0.0  0.0 196796 164808      - A      Jun 28  0:00 oracleNESSDB (LOCAL=NO) 
oracle    7799758  0.0  0.0 196732 164744      - A    00:39:23  0:00 oracleNESSDB (LOCAL=NO) 
oracle    7865310  0.0  0.0 197180 165192      - A    00:38:36  0:00 oracleNESSDB (LOCAL=NO) 
oracle    8651726  0.0  0.0 197180 165192      - A    00:39:39  0:00 oracleNESSDB (LOCAL=NO) 
oracle    8979358  0.0  0.0 197180 165192      - A      Jun 30  0:00 oracleNESSDB (LOCAL=NO) 
oracle    8454970  0.0  0.0 196732 164744      - A      Jun 15  0:00 oracleNESSDB (LOCAL=NO) 
oracle    8586092  0.0  0.0 196796 164808      - A    10:13:37  0:00 oracleNESSDB (LOCAL=NO) 
oracle   11666384  0.0  0.0 197180 165192      - A      Jul 02  0:00 oracleNESSDB (LOCAL=NO) 
oracle   11993908  0.0  0.0 196732 164744      - A    00:38:51  0:00 oracleNESSDB (LOCAL=NO) 
oracle   11469720  0.0  0.0 197180 165192      - A    00:38:04  0:00 oracleNESSDB (LOCAL=NO) 
oracle   11535106  0.0  0.0 197180 165192      - A      Jun 16  0:00 oracleNESSDB (LOCAL=NO) 
oracle   12518224  0.0  0.0 197180 165192      - A      Jun 22  0:00 oracleNESSDB (LOCAL=NO) 
oracle   12649306  0.0  0.0 196732 164744      - A      Jun 23  0:00 oracleNESSDB (LOCAL=NO) 
oracle   12125044  0.0  0.0 196732 164744      - A      Jul 05  0:00 oracleNESSDB (LOCAL=NO) 
oracle   12452716  0.0  0.0 196796 164808      - A      Jun 28  0:00 oracleNESSDB (LOCAL=NO) 
oracle   11404166  0.0  0.0 196796 164808      - A      Jul 01  0:00 oracleNESSDB (LOCAL=NO) 
oracle   10617800  0.0  0.0 196796 164808      - A      Jun 24  0:00 oracleNESSDB (LOCAL=NO) 
oracle   10748810  0.0  0.0 197180 165192      - A      Jun 21  0:00 oracleNESSDB (LOCAL=NO) 
oracle   10093490  0.0  0.0 197180 165192      - A      Jun 22  0:00 oracleNESSDB (LOCAL=NO) 
oracle   10224542  0.0  0.0 197180 165192      - A    00:37:49  0:00 oracleNESSDB (LOCAL=NO) 
oracle   11207584  0.0  0.0 196732 164744      - A    00:38:20  0:00 oracleNESSDB (LOCAL=NO) 
oracle   11273134  0.0  0.0 196796 164808      - A      Jun 29  0:00 oracleNESSDB (LOCAL=NO) 
oracle   10879844  0.0  0.0 243388 211400      - A      Jun 15  0:00 oracleNESSDB (LOCAL=NO) 
oracle   11076396  0.0  0.0 196796 164808      - A    12:18:33  0:00 oracleNESSDB (LOCAL=NO) 
oracle    4719512  0.0  0.0 197180 165192      - A    00:40:25  0:00 oracleNESSDB (LOCAL=NO) 
oracle    4785070  0.0  0.0 197180 165192      - A      Jun 19  0:00 oracleNESSDB (LOCAL=NO) 
oracle    4522944  0.0  0.0 197180 165192      - A      Jun 17  0:00 oracleNESSDB (LOCAL=NO) 
oracle    4654034  0.0  0.0 197180 165192      - A      Jun 30  0:00 oracleNESSDB (LOCAL=NO) 
oracle    4981624  0.0  0.0 196732 164744      - A    00:40:25  0:00 oracleNESSDB (LOCAL=NO) 
root      5374908  0.0  0.0  792  840  pts/0 A      Jun 30  0:00 -ksh 
oracle    4850482  0.0  0.0 196796 164808      - A      Jul 01  0:00 oracleNESSDB (LOCAL=NO) 
oracle    4916120  0.0  0.0 197180 165192      - A      Jun 23  0:00 oracleNESSDB (LOCAL=NO) 
oracle    4391780  0.0  0.0 196732 164744      - A    00:40:25  0:00 oracleNESSDB (LOCAL=NO) 
oracle    3670844  0.0  0.0 196796 164808      - A      Jun 21  0:00 oracleNESSDB (LOCAL=NO) 
oracle    3736546  0.0  0.0 196732 164744      - A      Jun 21  0:00 oracleNESSDB (LOCAL=NO) 
